20, 30.01, 0, -29887, 13806312
20, 30.01, 1, -30264, 16588085
20, 30.01, 0, -29787, 13806586
20, 30.01, 1, -30011, 16587480
20, 30.01, 2, -29966, 22096378
20, 30.01, 3, -30797, 27617189
20, 30.01, 4, -30627, 27617257
20, 30.01, 0, -29922, 13805223
20, 30.01, 1, -30042, 16585373
20, 30.01, 2, -29763, 22096226
20, 30.01, 3, -29982, 22096889
20, 30.01, 4, -30482, 36191513
20, 30.01, 0, -30011, 13805775
20, 30.01, 1, -30000, 16586198
20, 30.01, 2, -30198, 16587363
20, 30.01, 3, -30658, 27616429
20, 30.01, 4, -30437, 36192812
20, 30.01, 0, -30171, 13806834
20, 30.01, 1, -29719, 13805131
20, 30.01, 2, -29325, 22094679
20, 30.01, 3, -30505, 27613575
20, 30.01, 4, -29990, 36189187
20, 30.01, 0, -29503, 13804809
20, 30.01, 1, -29694, 13804394
20, 30.01, 2, -29602, 13805223
20, 30.01, 3, -30255, 27613299
20, 30.01, 0, -29120, 13803244
20, 30.01, 1, -30409, 16586863
20, 30.01, 2, -29858, 22095047
20, 30.01, 3, -30684, 27614404
20, 30.01, 4, -30542, 36190516
20, 30.01, 0, -29779, 13804853
20, 30.01, 1, -30095, 16587084
20, 30.01, 2, -29880, 22095857
20, 30.01, 3, -30584, 27614680
20, 30.01, 4, -30819, 36195591
20, 30.01, 0, -30264, 13805729
20, 30.01, 1, -30452, 16587473
20, 30.01, 2, -30199, 22096962
20, 30.01, 3, -30724, 27614404
20, 30.01, 4, -30859, 36194503
20, 30.01, 0, -30152, 13804947
20, 30.01, 1, -30403, 16586644
20, 30.01, 2, -29610, 22093500
20, 30.01, 3, -30722, 27613115
20, 30.01, 4, -31042, 36195470
20, 30.01, 0, -30121, 13805775
20, 30.01, 1, -30135, 16585649
20, 30.01, 2, -30085, 22097257
20, 30.01, 3, -30800, 27615324
20, 30.01, 4, -30115, 36191483
20, 30.01, 0, -29581, 13803888
20, 30.01, 1, -30046, 16586254
20, 30.01, 2, -29563, 22093647
20, 30.01, 0, -29442, 13803888
20, 30.01, 1, -30477, 16588025
20, 30.01, 2, -29484, 22093426
20, 30.01, 3, -30733, 27615508
20, 30.01, 4, -30064, 36192208
20, 30.01, 0, -29590, 13804717
20, 30.01, 1, -29800, 16585866
20, 30.01, 2, -29565, 22094679
20, 30.01, 3, -30330, 27612379
20, 30.01, 4, -30299, 36190274
20, 30.01, 0, -30206, 13806094
20, 30.01, 1, -29648, 16585926
20, 30.01, 2, -29754, 22097920
20, 30.01, 3, -30252, 27613115
20, 30.01, 4, -30403, 36194745
20, 30.01, 0, -30022, 13806696
20, 30.01, 1, -30277, 16588192
20, 30.01, 2, -29427, 22095710
20, 30.01, 3, -29821, 27611550
20, 30.01, 4, -29488, 36187133
20, 30.01, 0, -29668, 13805545
20, 30.01, 0,  29848, 13805821
20, 30.01, 1,  30215, 16588358
20, 30.01, 2,  30137, 22098657
20, 30.01, 3,  30285, 27615968
20, 30.01, 4,  30538, 36194020
20, 30.01, 0,  29894, 13805867
20, 30.01, 1,  30682, 16590790
20, 30.01, 2,  30081, 22099246
20, 30.01, 0,  29512, 13806604, 737
20, 30.01, 1,  30006, 16589021, -1769
20, 30.01, 2,  29887, 22099320, 74
20, 30.01, 3,  30613, 27620018, 4050
20, 30.01, 4,  30214, 36197162, 3142
20, 30.01, 0,  29342, 13806742, 138
20, 30.01, 1,  29464, 16587694, -1327
20, 30.01, 2,  29474, 22096889, -2431
20, 30.01, 3,  29892, 27616337, -3681
20, 30.01, 4,  30022, 36194262, -2900
20, 30.01, 0,  29937, 13807386, 644
20, 30.01, 1,  30436, 16590901, 3207
20, 30.01, 2,  29968, 22099541, 2652
20, 30.01, 3,  29602, 27612931, -3406
20, 30.01, 4,  29833, 36188583, -5679
20, 30.01, 0,  29918, 13806235, -1151
20, 30.01, 0,  30375, 13807708, 1473
20, 30.01, 1,  30372, 16588579, -2322
20, 30.01, 2,  30408, 22099541, 0
20, 30.01, 3,  30625, 27618546, 5615
20, 30.01, 4,  30990, 36199578, 10995
20, 30.01, 0,  29587, 13805683, -2025
20, 30.01, 0,  29987, 13807386, 1703
20, 30.01, 1,  29999, 16588634, 55
20, 30.01, 0,  29786, 13806972, -29
20, 30.01, 1,  30055, 16588689, 3
20, 30.01, 2,  30182, 22100351, 36
20, 30.01, 3,  30008, 27615324, 38
20, 30.01, 4,  30495, 36194141, -31
20, 30.01, 0,  29765, 13806143, -60
20, 30.01, 1,  30501, 16589795, 66
20, 30.01, 2,  30177, 22098657, -76
20, 30.01, 3,  30372, 27615784, 16
20, 30.01, 4,  30254, 36193053, -30
20, 30.01, 0,  30106, 13806972, 60
20, 30.01, 1,  30191, 16588081, -103
20, 30.01, 2,  30194, 22098951, 13
20, 30.01, 3,  30527, 27617349, 56
20, 30.01, 4,  30412, 36194987, 53
20, 30.01, 0,  29926, 13806696, -19
20, 30.01, 1,  30175, 16588192, 6
20, 30.01, 2,  30627, 22101161, -94
20, 30.01, 3,  30677, 27617349, 0
20, 30.01, 4,  30581, 36193537, -40
20, 30.01, 0,  30473, 13807156, 33
20, 30.01, 1,  31076, 16589187, 59
20, 30.01, 2,  30996, 22100940, -9
20, 30.01, 3,  30853, 27617165, -6
20, 30.01, 4,  30557, 36192933, -16
20, 30.01, 0,  30592, 13807892, 53
20, 30.01, 1,  30337, 16587639, -93
20, 30.01, 2,  31056, 22100498, -19
20, 30.01, 3,  30701, 27614956, 75
20, 30.01, 4,  30445, 36194503, 43
20, 30.01, 0,  30399, 13806788, -79
20, 30.01, 1,  30418, 16587971, 20
20, 30.01, 2,  30648, 22099762, -33
20, 30.01, 3,  30610, 27614680, -9
20, 30.01, 4,  30547, 36196678, -58
20, 30.01, 0,  29840, 13805637, -83
20, 30.01, 1,  30402, 16588579, 36
20, 30.01, 2,  30380, 22098362, -63
20, 30.01, 3,  30592, 27616060, 49
20, 30.01, 4,  30282, 36194987, -46
20, 29.99, 0,  30085, 13806143, 36
20, 30.01, 1,  30537, 16589519, 56
20, 30.01, 2,  30498, 22099541, 53
